"pronoun"	"verb"	"context"	"filename"
"98597"	"he"	"continued"	" The only alternatives to dealing with Arafat, Peres said, were to ``leave the Palestinians without a leadership at all'' or to replace him. The likely candidates for replacement, he continued, came from Hamas and Islamic Jihad, militant groups that are beholden to Iran. ``I'm asking myself if this will make the situation better,'' he said. </P> "	"nyt_eng_200110.gz"
"99357"	"he"	"continued"	" But, he continued, ``we don't have enough information to know whether this could be related to terrorism or not.'' </P> "	"nyt_eng_200110.gz"
"102023"	"he"	"continued"	" Some analysts saw a mix of reasons for the recent violence. ``Some of the Palestinian violence is in retaliation,'' said Yossi Alpher, a security analyst and the former director of the Jaffee Center for Strategic Studies. Some, he continued, was ``mindlessly done'' and still other attacks were ``deliberate sabotage of Arafat's standing.'' </P> "	"nyt_eng_200111.gz"
"104080"	"he"	"continued"	" That said, he continued, ``some of that very meaning is lost when the flame becomes part of a Hollywood extravaganza, with every Olympics trying to outdo the one before.'' He suggested having one cauldron that would move from city to city, creating continuity and eliminating ``the need to one-up.'' </P> "	"nyt_eng_200201.gz"
"104602"	"he"	"continued"	" Reflecting the thinking of a company whose main business is seen as the management of documents, he continued, ``We lost a lot of best practices because people edited them before implementing them.'' </P> "	"nyt_eng_200201.gz"
"104603"	"he"	"continued"	" Reflecting the thinking of a company whose main business is seen as the management of documents, he continued, ``We lost a lot of best practices because people edited them before implementing them.'' </P> "	"nyt_eng_200201.gz"
"104728"	"he"	"continued"	" Reflecting the thinking of a company whose main business is seen as the management of documents, he continued, ``We lost a lot of best practices because people edited them before implementing them.'' </P> "	"nyt_eng_200201.gz"
"104729"	"he"	"continued"	" Reflecting the thinking of a company whose main business is seen as the management of documents, he continued, ``We lost a lot of best practices because people edited them before implementing them.'' </P> "	"nyt_eng_200201.gz"
"104822"	"she"	"continued"	" ``The vast majority of American Express profits come from corporate spending,'' Whitney said, adding that spending ``isn't a matter of choice, it's a matter of ability.'' Most consumers use a MasterCard or Visa anyway, she continued, with an occasional laugh, because they like the option of not having to pay the entire balance each month. </P> "	"nyt_eng_200201.gz"
"104944"	"he"	"continued"	" The latest moves are intended to address perceived conflicts of interest at accounting firms, said Samuel A. DiPiazza Jr., chief executive of PricewaterhouseCoopers. ``There's a perception issue,'' DiPiazza said in an interview Thursday. While providing consulting or other services was not necessarily a problem for auditors, he continued, ``That perception needs a response.'' </P> "	"nyt_eng_200201.gz"
"104964"	"he"	"continued"	" The latest moves are intended to address perceived conflicts of interest at accounting firms, said Samuel A. DiPiazza Jr., chief executive of PricewaterhouseCoopers. ``There's a perception issue,'' DiPiazza said in an interview Thursday. While providing consulting or other services was not necessarily a problem for auditors, he continued, ``That perception needs a response.'' </P> "	"nyt_eng_200202.gz"
"106391"	"she"	"continued"	" The two firms, she continued, ``had both grown too wealthy off Enron's yearly business and no longer performed their roles as Ken Lay, the board and just about anybody on the street would expect as a minimum standard for CPAs and attorneys.'' </P> "	"nyt_eng_200202.gz"
"106690"	"he"	"continued"	" Clayton-Matthews said he anticipates that ``the figures could return to what we saw in the mid-1990s after a couple of years'' and then level off. But capital gains taxes, he continued, ``are unlikely to come back to anywhere near those magnitudes for the foreseeable future, for many years.'' </P> "	"nyt_eng_200202.gz"
"107921"	"they"	"continued"	" ``There may have been sufficient evidence to suppport...convictions for conspiracy to engage in conduct violative of other federal statutes,'' such as ``giving materially false statements to federal officials,'' the judges said. However, they continued, these officers ``were not charged with participating in such a conspiracy.'' On the conspiracy they were charged with, the government ``failed to prove'' the case. </P> </TEXT> </DOC> <DOC id=NYT_ENG_20020228.0334 type=story > <HEADLINE> FOREIGN JIHADIS TURNED OVER TO US, SOURCES SAY </HEADLINE> <DATELINE> PESHAWAR, Pakistan (BC-ATTACK-JIHADI-BOS) </DATELINE> <TEXT> "	"nyt_eng_200202.gz"
"108650"	"he"	"continued"	" The genetic interchange, he continued, was restricted, primarily by geographical distance, which meant that local populations could and should show genetic differences, as they do today. But over a long time, there was sufficient genetic interchange to ensure that all humanity evolved as a single species. </P> "	"nyt_eng_200203.gz"
"109855"	"they"	"continued"	" Thus, the study authors said, ``half of the women who use over-the-counter products for self-diagnosed vulvovaginal candidiasis may eventually need to visit a clinician to receive proper therapy.'' An additional 14 percent, they continued, would also need medical examinations and laboratory tests to reassure them that they are normal and do not need treatment. </P> "	"nyt_eng_200203.gz"
"110406"	"he"	"continued"	" ``The Russian ambassador sees Kim Jong Il almost once a week now,'' said Mansourov, who teaches security studies at the Asia-Pacific Center for Security Studies in Honolulu. Fueling the relationship, he continued, is the shift in American policy back to the time when it espoused a `` rollback of Communism on the Korean Peninsula.'' </P> "	"nyt_eng_200203.gz"
"110438"	"he"	"continued"	" ``The politicians live in ivory towers,'' he said. Referring to Palestinian leader Yasser Arafat and the Israeli prime minister, Ariel Sharon, he continued, ``The tanks surround Arafat but they don't touch him. He doesn't lose anything. There are dead in the street outside Sharon's house, but he doesn't lose anything. Sharon's son is in America, Arafat's wife and children are in Paris, and the people, the Israelis and the Palestinians, suffer.'' </P> "	"nyt_eng_200203.gz"
"110488"	"he"	"continued"	" Both the Catholic Church and the environmental movement, he continued, are infiltrated by ``watermelons, people who are green on the outside and red on the inside.'' </P> "	"nyt_eng_200203.gz"
"110598"	"he"	"continued"	" Ferguson has so far declined to identify the Shell Nigeria employee because of concerns about his own personal safety, Ahmad said. ``I think in a deposition, he might be asked to name him, and he will do that,'' Ahmad said. The deposition information may not immediately be made public, he continued, unless Baker Hughes files a ``no evidence motion,'' which requires the plaintiffs to disclose all the evidence they have. </P> "	"nyt_eng_200203.gz"
"111695"	"he"	"continued"	" But Israel has the obligation, he continued, to ``show a respect, a respect for and concern about the dignity of the Palestinian people who are and will be their neighbors,'' and to ensure them a state that is ``politically and economically viable.'' </P> "	"nyt_eng_200204.gz"
"111696"	"he"	"continued"	" But Israel has the obligation, he continued, to ``show a respect, a respect for and concern about the dignity of the Palestinian people who are and will be their neighbors,'' and to ensure them a state that is ``politically and economically viable.'' </P> "	"nyt_eng_200204.gz"
"111830"	"he"	"continued"	" Unfortunately, writes Arthur W. Frank in ``At the Will of the Body,'' his account of having testicular cancer, ``there is no `right thing to say to a cancer patient,' because the `cancer patient' as a generic entity does not exist.'' About the only thing that would universally appeal to patients, he continued, was the news ``that it is all a mistake _ the lab results had the wrong name on them.'' </P> "	"nyt_eng_200204.gz"
