"pronoun"	"verb"	"context"	"filename"
"151707"	"she"	"recalled"	" Last summer Ramsey asked to see the covenants because she was considering installing a pool. As she flipped through them, she recalled, my heart just kind of stopped at a section headed in bold print: Ownership by Negroes Prohibited. </P> "	"nyt_eng_200504.gz"
"151870"	"they"	"recalled"	" WASHINGTON {ndash} When Dustin W. Peters, an Air Force supply technician, arrived in Kuwait in January 2004, all he and his fellow airmen knew was that they would be supporting US troops in Iraq. But when their unit received its assignment, they recalled, they were stunned: They would be protecting supply convoys traveling along Iraq's violent roadways. </P> "	"nyt_eng_200504.gz"
"152287"	"she"	"recalled"	" Each night, she recalled, she and Short usually had tea together before going their separate ways across the hall from each other. </P> "	"nyt_eng_200505.gz"
"152931"	"she"	"recalled"	" Hardwicke not only hand-chose the young actors who would play the real-life characters -- John Robinson as Peralta, Victor Rasuk as Alva and Emile Hirsch as Adams; she made sure to immerse them in the street culture they were to portray. Rasuk (the lead in the indie film Raising Victor Vargas) came straight from the yo-yo-yo New York street life, she recalled, and required an extreme West Coast makeover. She checked him into a boarding house just off the Venice boardwalk, replaced his Nikes with Vans and attached him to Alva for two and a half months. Rasuk was not a skater and the others had no special claim to the sport. </P> "	"nyt_eng_200505.gz"
"153009"	"she"	"recalled"	" A few years after Finlay arrived here, she recalled, she decided to do something about what remained of the Wilder Collection. </P> "	"nyt_eng_200505.gz"
"153180"	"she"	"recalled"	" As a teenager, she recalled, Japanese girl friends would prepare for marriage, learning flower arranging, but would not even meet their future husbands. </P> "	"nyt_eng_200505.gz"
"153309"	"he"	"recalled"	" David Gribbin, who has known Mr. and Mrs. Cheney since their days as high school sweethearts and worked for Mr. Cheney for 17 years in Congress, at the Pentagon and at Halliburton, said that both daughters had an unusual degree of self-confidence and calm. In the 2000 campaign, he recalled, it was not immediately clear who would be running Cheney's debate preparations, but it gradually became apparent that Liz was in charge. </P> "	"nyt_eng_200505.gz"
"153871"	"he"	"recalled"	" At the same time, he recalled, too little commercial use was being made of the thousands of government-owned patents flowing from the billions spent by federal agencies to fund academic research. </P> "	"nyt_eng_200506.gz"
"153893"	"she"	"recalled"	" She shouldn't have worn high heels, or panty hose. She should have worn something more sensible, she said recently. But it was too late now. She slipped off her shoes, she recalled, then pushed on to the home of the divorced woman on the other side of the water. </P> "	"nyt_eng_200506.gz"
"153958"	"he"	"recalled"	" Discussing other projects he had begun, he glowed when he talked about his decision to tear down the Embarcadero Freeway after it had been damaged in the earthquake of '89. The supervisors' vote, 6 to 5, had barely backed him, he recalled, and in the mayoral election that followed, he lost Chinatown -- for the first time in his career -- as result. But when he drives down the Embarcadero, he said, it gives him a good feeling to tell my kids I had a part in it. </P> "	"nyt_eng_200506.gz"
"154254"	"he"	"recalled"	" When he walked in to take over GQ, he recalled, One guy in ad sales was a cocaine freak; another was a notorious sex fanatic. An out-of-town sales rep was a cross-dressing nut -- hose, bra, hats and the works. Elsewhere in the proposal, he recalled: One international sales guy told me he hadn't made a sales call in two years because his passport had been confiscated: He was apparently being investigated for child molestation. </P> "	"nyt_eng_200506.gz"
"154529"	"he"	"recalled"	" Take away Steinbrenner, and you could make the case that Henry wouldn't be owner of the Sox today. Henry was trying to buy a minor league team in Edmonton, Alberta, when the merchant banker brokering the deal, a Yankees limited partner named Marvin Goldklang, asked Henry if he might have interest in buying a 1 percent stake in the Bombers. A man named Harvey Leighton, who like Henry lived in Boca Raton, Fla., was selling his share. Henry bought in. That was, he recalled, in 1991. </P> "	"nyt_eng_200507.gz"
"154691"	"he"	"recalled"	" By that measure, this was premium changaa. Musioka felt his head throbbing. Then the room began to sway. All at once, he recalled, it was as though the lights had gone out and the room was pitch black. Musioka was blind. If he ever sees again, it will probably be little more than shadows. </P> "	"nyt_eng_200507.gz"
"154879"	"he"	"recalled"	" See you later, Gluck called out to him. Then, he recalled, she walked away, dressed head-to-toe in black, her blond, spiky hair bobbing up and down as she headed for the Finsbury Park subway stop. Her stop was Russell Square, just near the spot where bombs blew up a subway train and a bus. </P> "	"nyt_eng_200507.gz"
"154880"	"he"	"recalled"	" See you later, Gluck called out to him. Then, he recalled, she walked away, dressed head-to-toe in black, her blond, spiky hair bobbing up and down as she headed for the Finsbury Park subway stop. Her stop was Russell Square, just near the spot where bombs blew up a subway train and a bus. </P> "	"nyt_eng_200507.gz"
"154904"	"he"	"recalled"	" See you later, Gluck called out to him. Then, he recalled, she walked away, dressed head-to-toe in black, her blond, spiky hair bobbing up and down as she headed for the Finsbury Park subway stop. Her stop was Russell Square, just near the spot where bombs blew up a subway train and a bus. </P> "	"nyt_eng_200507.gz"
"154945"	"she"	"recalled"	" But even then, she recalled, she noticed that party members enjoyed special privileges. A bigger shock followed when South Vietnamese prisoners arrived in her zone. I discovered the truth that we were also fighting Vietnamese, she said. Yes, we were being bombed all the time by the Americans, but they were high in the sky and I never saw them. I only saw Vietnamese. </P> "	"nyt_eng_200507.gz"
"155162"	"he"	"recalled"	" In the English press, British chef Rick Stein weighed in with reports of a birthday dinner he cooked for Chirac at 10 Downing St. in 2001: T hat philistine Chirac, he recalled, had rejected the 1985 Chateau Latour in favor of Beck's beer. And longtime London restaurant writer Egon Ronay intoned in a front-page Guardian story that a man full of bile is not fit to pronounce on food. </P> "	"nyt_eng_200507.gz"
"155245"	"he"	"recalled"	" He loved high school chemistry but hated math, so engineering and science were hardly career options. He went to the State University of New York at Binghamton, which he called an affordable school with good buzz, and majored in political science. Law school -- specifically, Georgetown University Law Center -- seemed a logical next step, but his continued antipathy to rules almost scuttled him. They had all these required courses that I didn't like, he said, so I got lots of C's, even a D. The next year, when he could choose his own classes, he recalled, I figured out which professors were easy graders, and I pulled myself up to B's and even a few A's. </P> "	"nyt_eng_200507.gz"
"155286"	"he"	"recalled"	" Carter's message led The Times that same afternoon to propose the textual changes that alluded to the surprise of his call to active duty, the officer said. Within 10 minutes after receiving the changes, he recalled, I said, 'No way.' Those were not words I would have said. It left the impression that I was conscripted. His call-up was not a surprise, he told me, because he had actually volunteered for mobilization. (It's not clear when the editors first learned that he had volunteered for active duty.) </P> "	"nyt_eng_200507.gz"
"155932"	"she"	"recalled"	" Moreover, novices, lay people and students are welcome to attend. They can even present papers. Jane Kolber of Bisbee, Ariz., is a nonacademic who has taught art on the Navajo Reservation and at every level from elementary school through college. But before presenting her first Pecos paper in 1991, she recalled, I wasn't quite sure if they'd accept a paper on rock art. Her concerns turned out to be unwarranted, and Kolber has given several Pecos talks over the years about her observations of petroglyphs and pictographs. </P> "	"nyt_eng_200507.gz"
"156002"	"he"	"recalled"	" It's just a nonstarter, said Richard A. Ippolito, the pension agency's former chief economist, who is now retired. A few years ago, he recalled, a director of the federal pension agency appeared before Congress and suggested that if companies wanted to invest their pension funds in stocks, they should pay more for their pension insurance coverage. </P> "	"nyt_eng_200507.gz"
"156454"	"he"	"recalled"	" There was just a stream of people running, running, running, and basically at this point our triage was, if you're walking, keep walking, and if people are being carried or people were falling, we would move forward, Delgado said. They collected a badly burned woman in a red dress, he recalled, then a man who had serious burns over most of his body. He was carried out halfway and I guess collapsed or someone dropped him and just ran. We picked him up and started bringing him out. </P> "	"nyt_eng_200508.gz"
"156537"	"he"	"recalled"	" For much of last year, he recalled, the violence on the street prevented him from shopping for goods to stock his shelves, and restricted his opening hours. Now, he said, I can open my shop and use the best hours of the day. </P> "	"nyt_eng_200508.gz"
"157929"	"he"	"recalled"	" The playwright is boyish and old-man-ish at the same time, smiley and intense, with geek-cool architect glasses. At 32, he is a little old to be considered precocious, but the writer phase of his life is new. Ten years ago, he had returned to his hometown, the Woodland Hills area of Los Angeles, to wrap up his undergraduate degree, and to wrestle with his coming-of-age issues -- a father he described as a corporate raider and a monster (they are not in contact), and a loving but difficult mother who, he recalled, could turn me into a door-slamming, bug-eyed crazy person. Like the character Todd in the Jenny Chow play, Jones worked as a pizza delivery boy at Amechi's in Los Angeles, drove a Dodge Dart with a sawed-off top, and spent his spare time with a friend who, like his heroine, suffered from obsessive-compulsive disorder. It would take her half an hour to 45 minutes to get out the door, he recalled. But once she was outside, she was a lot of fun. </P> "	"nyt_eng_200509.gz"
"158051"	"he"	"recalled"	" Alan Yen, who lived in an apartment building located about 40 feet from the club, said he slept through the gunfire but emerged later that morning to see yellow police tape blocking the crime scene and to hear talk of a massacre. For days afterward, he recalled, he would cross the street to avoid passing by the social club. </P> "	"nyt_eng_200509.gz"
"158237"	"he"	"recalled"	" Those were the circumstances under which a 26-year-old art historian, E.H. Gombrich, wrote A Little History of the World (Yale). In 1935, with a doctorate from Vienna University, he was unable to work because of anti-Semitism at the university (where, he recalled, he had also witnessed Jews being beaten by Nazi brownshirts), but a job came his way: to write a brief history of the world for young readers. He had six weeks. It was published in German after Gombrich went to England. It led to his writing his classic textbook, The Story of Art, and thus helped shape his career. Over the decade, the history was translated into 17 languages, but it has not appeared in English until now, in this translation by Caroline Mustill begun under the guidance of Gombrich, who died in 2001. </P> "	"nyt_eng_200510.gz"
"158291"	"he"	"recalled"	" Mike Daniel, a civil rights attorney who represented the public housing residents, said Miers did not object, as many in Dallas did, to building public housing in traditionally white North Dallas neighborhoods. Her objection, he recalled, was that the settlement would give the judge and the plaintiffs' lawyers a blank check on the city budget. </P> "	"nyt_eng_200510.gz"
"158941"	"he"	"recalled"	" Many years ago, Getnick said, he investigated the aftermath of Hurricane Agnes, which caused extensive flooding in New York state and left 20 people dead. Though the federal government was generous, he recalled, a lot of work went to unscrupulous contractors. </P> "	"nyt_eng_200510.gz"
"159450"	"he"	"recalled"	" At the bottom, he recalled, energy accounted for a mere 6 percent of the valuation of Standard &amp; Poor's 500-stock index, compared with 27 percent at the peak of the oil boom in the early 1980s. Today, with crude around $60, energy accounts for less than 10 percent of the index. </P> "	"nyt_eng_200511.gz"
"159458"	"he"	"recalled"	" The cultural gap between Germans and Americans is overstated, Zetsche said. At Chrysler, he recalled, they were totally surprised that I was not such a stiff and unapproachable guy when he arrived. But, he added, I was not recognized here in Germany as being extraordinary or out of the norm. Still, he noted, there are differences in how Americans and Germans do business, among them the speed of decision-making. For the first time since the 1998 merger of Daimler-Benz and the Chrysler Corp., the company will have a boss with extensive firsthand experience of the different styles. </P> "	"nyt_eng_200511.gz"
"160252"	"he"	"recalled"	" Getting rich was not an expectation, but a steady job and regular raises were. The company, he recalled, was a kind of extended family. There were company basketball and softball teams, company activities for the kids, and company social gatherings like Christmas parties. </P> "	"nyt_eng_200512.gz"
"160255"	"she"	"recalled"	" Big companies and startups alike wooed Jia Chen when she left Yale University in 2000 with a Ph.D. in physics and a portfolio of published research on nanotechnology. She chose IBM, she recalled, with the notion let's start with a couple of years and see how it goes. </P> "	"nyt_eng_200512.gz"
"160632"	"she"	"recalled"	" Has Susan ever thought about giving up? Once, she recalled, she said to herself, I just know I'm slowly dying here. But she was not dying, just depressed. </P> "	"nyt_eng_200512.gz"
"160686"	"he"	"recalled"	" Steinberg was a director of the early-'80s sitcom Newhart. And, he recalled, one of the highlights of working on that set was the chance to eat lunch with Newhart and other funny people -- including Newhart's friend and fellow comedian Don Rickles, who would often drop by -- and to sit back and listen to them talk, joke and reminisce about life in the comedy business. </P> "	"nyt_eng_200512.gz"
"160880"	"he"	"recalled"	" During the 1990s, he recalled, there was intense debate as to whether Los Alamos should resume small-scale production of the plutonium cores of nuclear warheads, known as pits. It took four years of studies, debates, hearings and fights before Los Alamos agreed, in principle, to begin a long process of gearing up to produce no more than 50 pits a year. </P> "	"nyt_eng_200512.gz"
"161368"	"he"	"recalled"	" As he was synthesizing the drug on a Friday afternoon in April 1943, he recalled, he first experienced the altered state of consciousness for which it became famous. He rode his bicycle home, lay down and spent hours mesmerized by hallucinations. </P> "	"nyt_eng_200601.gz"
"162246"	"he"	"recalled"	" Haiti, Curran feared, was headed toward a cataclysm, another violent uncoupling of its once-jubilant embrace of democracy more than a decade before. He had come here, he recalled, hoping to help that tenuous democracy grow. Now he was leaving in anger and foreboding. </P> "	"nyt_eng_200601.gz"
"162698"	"he"	"recalled"	" Shortly after O'Connor's death in 2000, Mooney first turned back to his childhood hobby, rowing a 19-foot sport canoe from the Queensboro Bridge to the Verrazano-Narrows Bridgeto raise awareness of the disease. Three more trips followed, each longer than the last. During the summer of 2003, he circumnavigated Long Island and Manhattan. On the way down the East River, he recalled, a police boat pulled alongside, and its captain suggested that he set his sights a little higher -- and farther. </P> "	"nyt_eng_200602.gz"
"163239"	"she"	"recalled"	" WEYMOUTH - The Rev. Eddie Hartwell was serving lunch to bedraggled victims of Hurricane Katrina inside his Gulfport, Miss., church last fall when Carolyn Durfey first heard his vision for building thousands of new houses. In a ruined city where boats had landed in trees and homes were reduced to the concrete steps out front, she recalled, Hartwell's plan just seemed like a pipe dream. </P> "	"nyt_eng_200602.gz"
"163494"	"he"	"recalled"	" The newly elected sheriff had barely pinned on his star in January 2005, he recalled, when his phone rang with an old-fashioned warning: You don't know it, but you're in trouble. A group was planning a takeover of the county, said the caller, a woman in Arizona who promised to e-mail him some information. My gosh, said Hopper, she nearly wore out my computer. </P> "	"nyt_eng_200602.gz"
"163521"	"she"	"recalled"	" She said the last time she saw Gowdy was in April, on Opening Day 2005 after the Sox had won the World Series for the first time in 86 years the previous October. He was wearing his big cowboy hat, she recalled, and they crossed paths as they were entering Fenway through Gate A. The Red Sox finally made it, she exclaimed. Gowdy, she said, beamed. He said, 'Yeah we finally did it.' </P> "	"nyt_eng_200602.gz"
"164007"	"she"	"recalled"	" Mehmet Iksel set up a workshop the year they met, she recalled, hiring rows and rows of painters to reproduce matte and calm watercolor scenes on canvas: panoramas of gardens, architectural elements, chinoiserie, trompe l'oeil. We painted by proxy, if you like, she said. </P> "	"nyt_eng_200603.gz"
"164033"	"he"	"recalled"	" A special measure for the Irish would be hard to pass today, countered Muzaffar Chishti, the director of the New York office of Migration Policy Institute, a nonpartisan research organization that has generally supported immigrant amnesties. In earlier campaigns, he recalled, an Irish lobby worked with other immigrant groups, and all won pieces of their agenda. </P> "	"nyt_eng_200603.gz"
"164041"	"he"	"recalled"	" A special measure for the Irish would be hard to pass today, countered Muzaffar Chishti, the director of the New York office of Migration Policy Institute, a nonpartisan research organization that has generally supported immigrant amnesties. In earlier campaigns, he recalled, an Irish lobby worked with other immigrant groups, and all won pieces of their agenda. </P> "	"nyt_eng_200603.gz"
"164058"	"he"	"recalled"	" In his chronicle of the Spanish Conquest, the soldier Bernal Diaz marveled at the invaders' first glimpse of Tenochtitlan, the Aztec capital set on an island in a vast lake. The city and lakeside towns, he recalled, rising from the water, all made of stone, seemed like an enchanted vision. </P> "	"nyt_eng_200603.gz"
"164069"	"he"	"recalled"	" In his chronicle of the Spanish Conquest, the soldier Bernal Diaz marveled at the invaders' first glimpse of Tenochtitlan, the Aztec capital set on an island in a vast lake. The city and lakeside towns, he recalled, rising from the water, all made of stone, seemed like an enchanted vision. </P> "	"nyt_eng_200603.gz"
"164292"	"he"	"recalled"	" When Dan Gillmor first arrived at The San Jose Mercury News in 1994, he recalled, he felt like he was in the belly of the beast. </P> "	"nyt_eng_200603.gz"
"164315"	"he"	"recalled"	" When Dan Gillmor first arrived at The San Jose Mercury News in 1994, he recalled, he felt like he was in the belly of the beast. </P> "	"nyt_eng_200603.gz"
"164382"	"he"	"recalled"	" A SOLDIER'S FAMILY AWAITS ONE MORE INQUIRY INTO HIS DEATH Monica Davey reported from San Jose, and Eric Schmitt from Washington. David S. Cloud contributed reporting from Washington for this article. SAN JOSE, Calif. -- Patrick K. Tillman stood outside his law office here, staring intently at a yellow house across the street, just over 70 yards away. That, he recalled, is how far away his eldest son, Pat, who gave up a successful NFL career to become an Army Ranger, was standing from his fellow Rangers when they shot him dead in Afghanistan. </P> "	"nyt_eng_200603.gz"
"164388"	"he"	"recalled"	" Patrick K. Tillman stood outside his law office here, staring intently at a yellow house across the street, just over 70 yards away. That, he recalled, is how far away his eldest son, Pat, who gave up a successful NFL career to become an Army Ranger, was standing from his fellow Rangers when they shot him dead in Afghanistan. </P> "	"nyt_eng_200603.gz"
"164512"	"he"	"recalled"	" James Oliver Freedman traced his love of reading to his youth in Manchester, N.H. When he was 15, he recalled, he was spending a summer washing dishes in a hospital, a job he found exhausting and boring. So his father, Louis Freedman, a high school English teacher, said he could quit on one condition: that he spend the rest of the summer reading. He started with Sinclair Lewis and W. Somerset Maugham, and was hooked. </P> "	"nyt_eng_200603.gz"
"164516"	"he"	"recalled"	" He was an assistant commissioner in the City Department of Design and Construction, and part of his mission in 2002 was to reduce the protruding columns to stubs and create as level a grade as possible for recovery workers and vehicles at the bottom of the trade center pit. The steel was so thick, he recalled, that each column took about a day to sever. </P> "	"nyt_eng_200603.gz"
"164570"	"he"	"recalled"	" Not everyone shares his evenhanded approach. Mitchell is an ardent fan of an effusive rose scent by Creed called Fleurs de Bulgarie. The first time he bought it, he recalled, the people at the fragrance counter just assumed I was buying it for someone else. </P> "	"nyt_eng_200603.gz"
"165253"	"he"	"recalled"	" It got so bad one day in March 2004 that his back locked up while alone at home in Naples. After his first round at the Open, he recalled, I have a trophy case in the house, but to take the pressure off, I kind of placed myself on the thing, and no one was home for three hours. I was stuck, couldn't move. Then I remember having to crawl up the stairs to bed. </P> "	"nyt_eng_200604.gz"
"165349"	"he"	"recalled"	" Marine biology -- which had taken him beneath the ice of Antarctica, to the bottom of the sea in submersible vehicles, and on forays lasting for months to the coral reefs of Australia and the Caribbean -- had lost its savor. He realized, he recalled, about the only thing I really enjoy doing is telling stories. </P> "	"nyt_eng_200604.gz"
"166048"	"she"	"recalled"	" Rosenthal had known Lew Rudin for 17 years, since she arrived in New York, and in fact, she recalled, it was Bill Rudin who a month or so after 9/11 suggested to her that more movies hold their premieres downtown -- an idea that proved to be the genesis of the Tribeca Film Festival. </P> "	"nyt_eng_200604.gz"
"166577"	"he"	"recalled"	" Dromgoole was reared in a theatrical family, and Shakespeare was so much a part of his upbringing that three years ago he and a friend spent a week walking and talking from Shakespeare's tomb in Holy Trinity Church in Stratford-Upon-Avon to the Globe, about 100 miles. And around the same time he saw a production of Measure for Measure at the Globe which, he recalled, bowled me over. </P> "	"nyt_eng_200605.gz"
"167052"	"she"	"recalled"	" Spanish-language music was in high demand, she recalled, and few people were filling the Valley's need for it. Cassettes were hard to come by outside of LA, she said, and those who did have connections with large distributors wanted to keep a hold on the market and refused to share contacts. </P> "	"nyt_eng_200605.gz"
"167472"	"he"	"recalled"	" The patients were so much like us, Volberding said. We were all young. Many of them, he recalled, listened to the same music. He still keeps an old Grateful Dead poster on his office wall.In those early years, Volberding and his colleague, Dr. Marcus Conant, both professors at the University of California at San Francisco School of Medicine, listed every patient in the city on a blackboard. They knew each by name. </P> "	"nyt_eng_200606.gz"
"168199"	"he"	"recalled"	" After the article appeared, Pollan received appeals from readers willing to pay large sums of money to buy and save the steer. One reader, he recalled, was a Hollywood producer who wanted to let the animal graze on his lawn in Beverly Hills, Calif. </P> "	"nyt_eng_200606.gz"
"168230"	"she"	"recalled"	" Clark works with Merced's anti-drug task force, which exposes her to some horrific scenes. Last year, she recalled, drug agents burst into a Los Banos garage and ordered the meth-smoking adults to get down on the floor. Dutifully, a 2-year-old boy mimicked the men around him; he lay down on the floor and placed his hands behind his back. </P> "	"nyt_eng_200606.gz"
"168642"	"he"	"recalled"	" Many of the engineers in Virginia wanted to stay there, he recalled, but the program director, Robert R. Gilruth, who would become head of the Houston center, said about Harry Flood Byrd, their senator in Virginia, What has Byrd ever done for the space program? </P> "	"nyt_eng_200607.gz"
"168788"	"he"	"recalled"	" At 8, Pettyfer was shopping with his mother in a Ralph Lauren store in New York when, he recalled, this weird-looking guy in the lift said to me, 'You're quite good-looking; you should model for me.' The man wrote his phone number on a piece of paper, which Alex's mother promptly threw in the trash. It was not until later, after Pettyfer became a child model and appeared in a Ralph Lauren ad, that he realized the man in the elevator had been Lauren. </P> "	"nyt_eng_200607.gz"
"168904"	"she"	"recalled"	" But her growing fame did not eliminate prejudice on the part of some designers. At Schiaparelli, she once overheard someone describe her as Tahitian. While working for Pierre Balmain, she recalled, he would not allow her to borrow dresses for a photograph for Ebony magazine, fearing that would offend his white clientele. She took the clothes later on the pretext that she would wear them to a party, and the magazine then photographed them. This particular ruse endeared her to young black women with dreams of careers in fashion. </P> "	"nyt_eng_200607.gz"
"168971"	"he"	"recalled"	" The parrying, he recalled, went something like this: </P> "	"nyt_eng_200607.gz"
"169737"	"he"	"recalled"	" And when Caya attended a lesbian organization's lunch recently, he recalled, he was welcomed by a woman who said she was pleased to see a man supporting us lesbians. His reply, he said, was quick and to the point: </P> "	"nyt_eng_200608.gz"
"169745"	"he"	"recalled"	" Last November, William Graham was minding his own business on karaoke night at a sports bar near his home in Miami when things took a nasty turn. On the other side of the bar, he recalled, a drunk couple was arguing. The woman gave Graham a look, which her boyfriend apparently didn't appreciate. He approached Graham, 44, flicked a cigarette at him and challenged him to a fight. </P> "	"nyt_eng_200608.gz"
"170107"	"she"	"recalled"	" They can go to Syria only to study or to marry. Mai met Riyadh when he came to study at Damascus University. Seeing him, she recalled, was like seeing the face of her father's village. </P> "	"nyt_eng_200608.gz"
"170238"	"he"	"recalled"	" It was not such an outlandish idea. Moran, 39, a music teacher in Long Valley, N.J., had had a cardiac valve repaired that morning at Morristown Memorial Hospital. During the surgery, his heart had to be stopped for 90 minutes,and he was placed on a heart-lung machine. Soon after, he recalled, there was an attractive woman walking around, playing a small harp. Luckily, these celestial aspects of the recovery room did not send Moran into palpitations. Instead, researchers suspect, the gentle arpeggios of the harpist might have helped regulate his heart rate, blood pressure and breathing, aiding his recovery. </P> "	"nyt_eng_200608.gz"
"170914"	"she"	"recalled"	" Grinstein basically does not choose to talk to me, said Cone, surmising it might be on lawyers' advice. In their last conversation months ago, she recalled, He said he was going to have to do what he had to do, and I was going to have to do what I had to do. </P> "	"nyt_eng_200609.gz"
"171864"	"he"	"recalled"	" His father then put him in touch with Nurnberg, a London literary agent who negotiates the foreign-language rights for the elder Littell's books. When one of Nurnberg's aides plunked the 1,500-page manuscript on his desk, he recalled, he could not see her over the mountain of paper. </P> "	"nyt_eng_200610.gz"
"172486"	"he"	"recalled"	" When Perpich hired him, he recalled, Perpich said, You take care of the finances and I'll take care of the politics. </P> "	"nyt_eng_200610.gz"
"172825"	"he"	"recalled"	" And, he recalled, the captain told him why: Because nothing's wrong with you. </P> "	"nyt_eng_200611.gz"
"172826"	"he"	"recalled"	" As the sun rose, he recalled, he spoke to his father for a few minutes. </P> "	"nyt_eng_200611.gz"
"173908"	"she"	"recalled"	" Dr. Amy E. Newburger, a dermatologist in Scarsdale, N.Y., said she regularly treats complications caused by noncore physicians. One recent patient, she recalled, came in with a botched Botox treatment from an oncologist: One eyebrow was almost an inch higher than the other one. </P> "	"nyt_eng_200611.gz"
